:START_ID(iata_code),:END_ID(iata_code),:TYPE,flight_number:int,airline:string,date:string,departure_time:string,distance:int
DEN,DTW,IS_FLYING_TO,1635,DL,1/1/2015,09:32,1123
DCA,DTW,IS_FLYING_TO,1744,DL,1/1/2015,09:23,405
MCO,ATL,IS_FLYING_TO,1818,DL,1/1/2015,09:26,404
CVG,LAX,IS_FLYING_TO,1933,DL,1/1/2015,09:29,1900
LGA,MCO,IS_FLYING_TO,199,B6,1/1/2015,09:24,950
EWR,BNA,IS_FLYING_TO,4187,EV,1/1/2015,09:26,748
CVG,IAD,IS_FLYING_TO,1309,F9,1/1/2015,09:39,388
MCO,CLE,IS_FLYING_TO,1109,F9,1/1/2015,09:22,895
ABI,DFW,IS_FLYING_TO,2860,MQ,1/1/2015,,158
ORD,TYS,IS_FLYING_TO,3212,MQ,1/1/2015,09:23,475
DFW,GRK,IS_FLYING_TO,3184,MQ,1/1/2015,,134
DFW,CHA,IS_FLYING_TO,3270,MQ,1/1/2015,,695
MIA,CMH,IS_FLYING_TO,3574,MQ,1/1/2015,09:45,990
RHI,MSP,IS_FLYING_TO,7414,OO,1/1/2015,09:22,190
MKE,ORD,IS_FLYING_TO,2634,OO,1/1/2015,09:31,67
PDX,TUS,IS_FLYING_TO,3466,OO,1/1/2015,10:12,1119
SBN,ATL,IS_FLYING_TO,4471,OO,1/1/2015,09:20,566
CDC,SLC,IS_FLYING_TO,7379,OO,1/1/2015,09:38,221
KTN,WRG,IS_FLYING_TO,65,AS,1/1/2015,09:31,82
MIA,ORF,IS_FLYING_TO,3480,MQ,1/1/2015,09:26,802
MIA,CHS,IS_FLYING_TO,3542,MQ,1/1/2015,09:31,489
LAX,IAD,IS_FLYING_TO,1705,UA,1/1/2015,09:47,2288
SLC,LAS,IS_FLYING_TO,1683,DL,1/1/2015,09:31,368
ATL,MSN,IS_FLYING_TO,4891,EV,1/1/2015,09:45,707
HNL,KOA,IS_FLYING_TO,318,HA,1/1/2015,09:27,163
ATL,FNT,IS_FLYING_TO,1767,DL,1/1/2015,09:30,645
RSW,ACY,IS_FLYING_TO,936,NK,1/1/2015,11:02,982
MIA,CVG,IS_FLYING_TO,3150,MQ,1/1/2015,09:31,948
DSM,DEN,IS_FLYING_TO,6399,OO,1/1/2015,09:30,589
MSP,ORD,IS_FLYING_TO,5655,OO,1/1/2015,09:33,334
CLT,RDU,IS_FLYING_TO,2013,US,1/1/2015,09:29,130
BOS,IAD,IS_FLYING_TO,791,UA,1/1/2015,09:29,413
ATL,MDW,IS_FLYING_TO,2351,WN,1/1/2015,09:36,591
CMH,DEN,IS_FLYING_TO,4278,WN,1/1/2015,09:35,1154
DAL,BNA,IS_FLYING_TO,725,WN,1/1/2015,09:30,623
EWR,MSY,IS_FLYING_TO,2780,WN,1/1/2015,09:30,1167
HRL,HOU,IS_FLYING_TO,20,WN,1/1/2015,09:33,277
LAS,IND,IS_FLYING_TO,320,WN,1/1/2015,09:32,1590
LAS,PIT,IS_FLYING_TO,2158,WN,1/1/2015,10:01,1910
LAS,RDU,IS_FLYING_TO,521,WN,1/1/2015,09:39,2026
LAS,SAN,IS_FLYING_TO,701,WN,1/1/2015,10:20,258
MDW,BNA,IS_FLYING_TO,32,WN,1/1/2015,09:25,395
ATL,DEN,IS_FLYING_TO,537,WN,1/1/2015,09:32,1199
SAT,PHX,IS_FLYING_TO,267,WN,1/1/2015,09:36,843
OKC,PHX,IS_FLYING_TO,126,WN,1/1/2015,09:31,833
LAX,SFO,IS_FLYING_TO,1239,UA,1/1/2015,09:59,337
CLT,ATL,IS_FLYING_TO,413,US,1/1/2015,09:30,226
CLT,DEN,IS_FLYING_TO,445,US,1/1/2015,09:29,1337
BOS,CLT,IS_FLYING_TO,529,US,1/1/2015,09:34,728
SAN,DFW,IS_FLYING_TO,36,AA,1/1/2015,09:28,1171
MIA,IAH,IS_FLYING_TO,1179,AA,1/1/2015,09:29,964
MIA,BOS,IS_FLYING_TO,1185,AA,1/1/2015,09:35,1258
ORD,FLL,IS_FLYING_TO,1463,AA,1/1/2015,09:38,1182
ORD,ANC,IS_FLYING_TO,139,AS,1/1/2015,09:31,2846
SJC,KOA,IS_FLYING_TO,835,AS,1/1/2015,09:44,2384
BOS,RSW,IS_FLYING_TO,665,B6,1/1/2015,09:37,1249
ATL,DEN,IS_FLYING_TO,1316,DL,1/1/2015,09:33,1199
ATL,TPA,IS_FLYING_TO,1472,DL,1/1/2015,09:36,406
BOS,EWR,IS_FLYING_TO,2379,B6,1/1/2015,09:38,200
DCA,JAX,IS_FLYING_TO,2115,B6,1/1/2015,09:27,634
OAK,HNL,IS_FLYING_TO,47,HA,1/1/2015,09:23,2409
JFK,HNL,IS_FLYING_TO,51,HA,1/1/2015,09:33,4983
DFW,CHS,IS_FLYING_TO,2828,MQ,1/1/2015,,987
XNA,DFW,IS_FLYING_TO,3375,MQ,1/1/2015,09:31,280
MLI,ORD,IS_FLYING_TO,3458,MQ,1/1/2015,09:36,139
ORD,LAS,IS_FLYING_TO,357,NK,1/1/2015,09:35,1514
STL,EWR,IS_FLYING_TO,5797,EV,1/1/2015,09:25,872
BOS,EWR,IS_FLYING_TO,751,UA,1/1/2015,09:34,200
HNL,OGG,IS_FLYING_TO,520,HA,1/1/2015,09:28,100
MCO,JFK,IS_FLYING_TO,584,B6,1/1/2015,09:33,944
ATL,ORF,IS_FLYING_TO,1233,DL,1/1/2015,09:34,516
SEA,DTW,IS_FLYING_TO,2074,DL,1/1/2015,09:33,1927
LAS,DEN,IS_FLYING_TO,770,F9,1/1/2015,09:28,628
MCO,EWR,IS_FLYING_TO,341,UA,1/1/2015,09:36,937
IAD,BOS,IS_FLYING_TO,56,B6,1/1/2015,12:25,413
BNA,ORD,IS_FLYING_TO,5996,EV,1/1/2015,09:31,409
MSP,DIK,IS_FLYING_TO,4770,OO,1/1/2015,09:29,481
SFO,SNA,IS_FLYING_TO,5628,OO,1/1/2015,09:32,372
MTJ,DEN,IS_FLYING_TO,5658,OO,1/1/2015,09:27,196
LAS,IAH,IS_FLYING_TO,261,UA,1/1/2015,09:37,1222
MIA,MCO,IS_FLYING_TO,1391,AA,1/1/2015,09:38,192
BOS,SJU,IS_FLYING_TO,61,B6,1/1/2015,09:42,1674
ATL,SAV,IS_FLYING_TO,1990,DL,1/1/2015,09:37,214
JAX,IAD,IS_FLYING_TO,6001,EV,1/1/2015,09:39,630
MIA,TLH,IS_FLYING_TO,3662,MQ,1/1/2015,09:39,402
ORD,BOI,IS_FLYING_TO,6200,OO,1/1/2015,09:48,1437
BZN,LAX,IS_FLYING_TO,4652,OO,1/1/2015,09:30,902
PHL,SJU,IS_FLYING_TO,771,US,1/1/2015,09:33,1576
CLT,DCA,IS_FLYING_TO,1722,US,1/1/2015,09:41,331
BNA,CLT,IS_FLYING_TO,1734,US,1/1/2015,09:40,328
MIA,RDU,IS_FLYING_TO,1737,US,1/1/2015,09:34,700
CLT,CLE,IS_FLYING_TO,1780,US,1/1/2015,09:33,430
BOS,PHX,IS_FLYING_TO,1856,US,1/1/2015,09:36,2300
CLT,TPA,IS_FLYING_TO,1925,US,1/1/2015,09:42,507
CLT,BWI,IS_FLYING_TO,1960,US,1/1/2015,09:37,361
CLT,IND,IS_FLYING_TO,1977,US,1/1/2015,09:47,427
CLT,BOS,IS_FLYING_TO,1982,US,1/1/2015,09:36,728
PHL,MIA,IS_FLYING_TO,2051,US,1/1/2015,09:31,1013
IAD,DEN,IS_FLYING_TO,427,UA,1/1/2015,09:35,1452
ATL,HOU,IS_FLYING_TO,707,WN,1/1/2015,10:02,696
IND,HOU,IS_FLYING_TO,3837,WN,1/1/2015,09:41,861
LAS,TPA,IS_FLYING_TO,2002,WN,1/1/2015,09:39,1984
MDW,DAL,IS_FLYING_TO,3661,WN,1/1/2015,09:49,793
PHX,SEA,IS_FLYING_TO,1908,WN,1/1/2015,09:38,1107
STL,SAT,IS_FLYING_TO,672,WN,1/1/2015,09:34,786
TPA,MSY,IS_FLYING_TO,777,WN,1/1/2015,09:38,488
TPA,STL,IS_FLYING_TO,660,WN,1/1/2015,09:40,869
HOU,LAS,IS_FLYING_TO,2352,WN,1/1/2015,09:39,1235
OAK,PHX,IS_FLYING_TO,345,WN,1/1/2015,09:35,646
SFO,MCO,IS_FLYING_TO,1598,UA,1/1/2015,09:37,2446
PHX,DEN,IS_FLYING_TO,459,US,1/1/2015,09:40,602
PHX,MSP,IS_FLYING_TO,474,US,1/1/2015,09:38,1276
BOS,JFK,IS_FLYING_TO,84,AA,1/1/2015,09:30,187
MIA,PHL,IS_FLYING_TO,1003,AA,1/1/2015,09:41,1013
MCI,DFW,IS_FLYING_TO,1284,AA,1/1/2015,10:00,460
DFW,SLC,IS_FLYING_TO,1086,AA,1/1/2015,09:36,989
ORD,TUS,IS_FLYING_TO,1538,AA,1/1/2015,09:39,1437
DFW,BWI,IS_FLYING_TO,1602,AA,1/1/2015,09:45,1217
SNA,PDX,IS_FLYING_TO,587,AS,1/1/2015,09:31,859
BLI,LAS,IS_FLYING_TO,628,AS,1/1/2015,09:50,954
PBI,JFK,IS_FLYING_TO,354,B6,1/1/2015,09:35,1028
MSY,JFK,IS_FLYING_TO,76,B6,1/1/2015,09:41,1182
FLL,EWR,IS_FLYING_TO,306,B6,1/1/2015,09:37,1065
JFK,LAX,IS_FLYING_TO,223,B6,1/1/2015,09:44,2475
SLC,JFK,IS_FLYING_TO,511,DL,1/1/2015,09:51,1990
PHL,DTW,IS_FLYING_TO,877,DL,1/1/2015,09:38,453
SLC,STL,IS_FLYING_TO,880,DL,1/1/2015,09:43,1156
ATL,BDL,IS_FLYING_TO,1247,DL,1/1/2015,09:39,859
LGA,TPA,IS_FLYING_TO,2044,DL,1/1/2015,09:44,1010
SLC,DTW,IS_FLYING_TO,2348,DL,1/1/2015,09:39,1481
SLC,EWR,IS_FLYING_TO,2646,DL,1/1/2015,09:59,1969
ATL,SEA,IS_FLYING_TO,129,DL,1/1/2015,09:47,2182
ATL,IAD,IS_FLYING_TO,5685,EV,1/1/2015,09:39,534
FLL,CLE,IS_FLYING_TO,1105,F9,1/1/2015,09:35,1062
ORD,TVC,IS_FLYING_TO,3437,MQ,1/1/2015,09:40,224
DFW,MHK,IS_FLYING_TO,3543,MQ,1/1/2015,,431
LGA,DTW,IS_FLYING_TO,475,NK,1/1/2015,10:06,502
SLC,BZN,IS_FLYING_TO,4649,OO,1/1/2015,10:41,347
LAX,FAT,IS_FLYING_TO,2586,OO,1/1/2015,09:37,209
SLC,OKC,IS_FLYING_TO,4463,OO,1/1/2015,09:40,866
SLC,SJC,IS_FLYING_TO,4481,OO,1/1/2015,09:56,584
SEA,SJC,IS_FLYING_TO,4727,OO,1/1/2015,09:32,697
LAX,SAN,IS_FLYING_TO,6325,OO,1/1/2015,10:22,109
PHX,PSP,IS_FLYING_TO,6557,OO,1/1/2015,09:37,261
SLC,CNY,IS_FLYING_TO,7362,OO,1/1/2015,09:32,184
BOS,SRQ,IS_FLYING_TO,741,B6,1/1/2015,09:30,1220
ATL,DFW,IS_FLYING_TO,1672,DL,1/1/2015,09:41,731
ATL,HPN,IS_FLYING_TO,4965,EV,1/1/2015,09:41,780
HNL,LIH,IS_FLYING_TO,333,HA,1/1/2015,10:07,102
SCC,BRW,IS_FLYING_TO,55,AS,1/1/2015,09:39,204
BOS,FLL,IS_FLYING_TO,2169,B6,1/1/2015,10:30,1237
DTW,EWR,IS_FLYING_TO,4246,EV,1/1/2015,09:51,488
DTW,RSW,IS_FLYING_TO,605,NK,1/1/2015,09:59,1084
SLC,BIL,IS_FLYING_TO,4447,OO,1/1/2015,09:41,387
ATL,STT,IS_FLYING_TO,571,DL,1/1/2015,09:41,1599
ATL,JAC,IS_FLYING_TO,1344,DL,1/1/2015,09:41,1572
TPA,BOS,IS_FLYING_TO,192,B6,1/1/2015,09:46,1185
PHX,EWR,IS_FLYING_TO,687,US,1/1/2015,09:43,2133
CLT,SJU,IS_FLYING_TO,835,US,1/1/2015,09:45,1475
PHL,STT,IS_FLYING_TO,838,US,1/1/2015,09:40,1605
ORD,PHL,IS_FLYING_TO,1933,US,1/1/2015,09:43,678
CLT,PHX,IS_FLYING_TO,1951,US,1/1/2015,09:47,1773
CLT,LAX,IS_FLYING_TO,2085,US,1/1/2015,09:42,2125
MCO,PHX,IS_FLYING_TO,2099,US,1/1/2015,09:41,1849
SAN,IAH,IS_FLYING_TO,688,UA,1/1/2015,09:41,1303
LAS,LAX,IS_FLYING_TO,783,VX,1/1/2015,09:47,236
ATL,IND,IS_FLYING_TO,739,WN,1/1/2015,09:51,432
BWI,MCI,IS_FLYING_TO,4380,WN,1/1/2015,09:43,967
DAL,MDW,IS_FLYING_TO,802,WN,1/1/2015,09:46,793
DTW,DEN,IS_FLYING_TO,492,WN,1/1/2015,09:44,1123
ELP,LAS,IS_FLYING_TO,459,WN,1/1/2015,09:40,583
LAS,SJC,IS_FLYING_TO,303,WN,1/1/2015,09:43,386
MCO,BNA,IS_FLYING_TO,1251,WN,1/1/2015,09:43,616
ABQ,LAX,IS_FLYING_TO,1085,WN,1/1/2015,09:47,677
PHX,PDX,IS_FLYING_TO,1682,WN,1/1/2015,09:46,1009
SAN,IAD,IS_FLYING_TO,321,WN,1/1/2015,09:50,2253
SNA,SJC,IS_FLYING_TO,805,WN,1/1/2015,09:42,342
SFO,IAH,IS_FLYING_TO,1285,UA,1/1/2015,09:41,1635
ORD,JAC,IS_FLYING_TO,1582,UA,1/1/2015,09:47,1162
PHX,CLT,IS_FLYING_TO,620,US,1/1/2015,09:42,1773
LGA,ORD,IS_FLYING_TO,325,AA,1/1/2015,09:33,733
DFW,OKC,IS_FLYING_TO,1568,AA,1/1/2015,09:45,175
LGA,MIA,IS_FLYING_TO,1084,AA,1/1/2015,09:39,1096
TUS,DFW,IS_FLYING_TO,1584,AA,1/1/2015,09:42,813
DFW,ORD,IS_FLYING_TO,2301,AA,1/1/2015,,802
PDX,ANC,IS_FLYING_TO,131,AS,1/1/2015,09:37,1542
ANC,PHX,IS_FLYING_TO,172,AS,1/1/2015,09:38,2552
GEG,SEA,IS_FLYING_TO,689,AS,1/1/2015,09:41,224
EWR,FLL,IS_FLYING_TO,5,B6,1/1/2015,10:05,1065
TPA,ATL,IS_FLYING_TO,798,DL,1/1/2015,09:41,406
LAX,MCO,IS_FLYING_TO,1061,DL,1/1/2015,09:42,2218
ATL,LGA,IS_FLYING_TO,1063,DL,1/1/2015,09:45,762
MCO,MSP,IS_FLYING_TO,1093,DL,1/1/2015,09:48,1310
SJU,ATL,IS_FLYING_TO,1232,DL,1/1/2015,09:38,1547
ATL,EYW,IS_FLYING_TO,1355,DL,1/1/2015,09:42,646
GEG,MSP,IS_FLYING_TO,2242,DL,1/1/2015,09:56,1175
SLC,SAN,IS_FLYING_TO,2486,DL,1/1/2015,09:44,626
BOS,ATL,IS_FLYING_TO,1601,DL,1/1/2015,09:44,946
BOS,CLE,IS_FLYING_TO,4126,EV,1/1/2015,09:37,563
BNA,EWR,IS_FLYING_TO,4528,EV,1/1/2015,09:40,748
ORD,GRB,IS_FLYING_TO,4756,EV,1/1/2015,09:46,173
ORD,ATW,IS_FLYING_TO,6122,EV,1/1/2015,09:36,160
LGA,MIA,IS_FLYING_TO,1253,F9,1/1/2015,10:19,1096
ORD,SYR,IS_FLYING_TO,2855,MQ,1/1/2015,09:43,607
LBB,DFW,IS_FLYING_TO,3200,MQ,1/1/2015,12:34,282
DFW,SAF,IS_FLYING_TO,3196,MQ,1/1/2015,,551
DFW,FSD,IS_FLYING_TO,3376,MQ,1/1/2015,09:47,737
DFW,TYR,IS_FLYING_TO,3404,MQ,1/1/2015,,102
ORD,MKG,IS_FLYING_TO,5298,OO,1/1/2015,09:31,118
CVG,DTW,IS_FLYING_TO,4796,OO,1/1/2015,09:36,229
SLC,OAK,IS_FLYING_TO,4632,OO,1/1/2015,09:45,588
SLC,TUS,IS_FLYING_TO,4769,OO,1/1/2015,09:43,601
AUS,IAH,IS_FLYING_TO,5235,OO,1/1/2015,10:10,140
LAX,DFW,IS_FLYING_TO,5614,OO,1/1/2015,09:45,1235
FAT,LAX,IS_FLYING_TO,6330,OO,1/1/2015,09:45,209
YUM,PHX,IS_FLYING_TO,6561,OO,1/1/2015,09:47,160
PHX,YUM,IS_FLYING_TO,6615,OO,1/1/2015,09:46,160
SLC,CVG,IS_FLYING_TO,1408,DL,1/1/2015,09:43,1450
OMA,IAH,IS_FLYING_TO,4525,EV,1/1/2015,09:46,781
PHX,STL,IS_FLYING_TO,652,US,1/1/2015,09:47,1262
ORD,DFW,IS_FLYING_TO,1590,UA,1/1/2015,17:59,802
BWI,DTW,IS_FLYING_TO,1548,DL,1/1/2015,09:39,409
IAD,ORD,IS_FLYING_TO,1087,UA,1/1/2015,10:03,589
TPA,EWR,IS_FLYING_TO,1155,UA,1/1/2015,09:42,997
ORD,DEN,IS_FLYING_TO,1168,UA,1/1/2015,09:58,888
PHX,DCA,IS_FLYING_TO,595,US,1/1/2015,09:45,1979
IND,IAD,IS_FLYING_TO,4754,EV,1/1/2015,09:45,476
PHX,FLG,IS_FLYING_TO,6580,OO,1/1/2015,10:12,119
ORD,BZN,IS_FLYING_TO,810,UA,1/1/2015,09:49,1186
SFO,KOA,IS_FLYING_TO,1721,UA,1/1/2015,09:49,2367
IAD,BDL,IS_FLYING_TO,4390,EV,1/1/2015,09:40,326
PHX,FLL,IS_FLYING_TO,635,US,1/1/2015,11:17,1972
CLT,FLL,IS_FLYING_TO,1709,US,1/1/2015,09:43,631
PHX,AUS,IS_FLYING_TO,1754,US,1/1/2015,09:45,872
CLT,ORD,IS_FLYING_TO,1946,US,1/1/2015,09:40,599
SAT,CLT,IS_FLYING_TO,2069,US,1/1/2015,09:47,1095
CLT,PIT,IS_FLYING_TO,2096,US,1/1/2015,10:26,366
SEA,SFO,IS_FLYING_TO,753,VX,1/1/2015,09:58,679
ATL,TPA,IS_FLYING_TO,4986,WN,1/1/2015,09:47,406
BOI,OAK,IS_FLYING_TO,363,WN,1/1/2015,09:50,511
BWI,BHM,IS_FLYING_TO,3929,WN,1/1/2015,09:46,682
DCA,MKE,IS_FLYING_TO,2492,WN,1/1/2015,09:45,634
FLL,BUF,IS_FLYING_TO,923,WN,1/1/2015,09:56,1165
FLL,DAL,IS_FLYING_TO,698,WN,1/1/2015,09:48,1108
LAS,ELP,IS_FLYING_TO,1170,WN,1/1/2015,10:01,583
LAS,MDW,IS_FLYING_TO,1598,WN,1/1/2015,09:53,1521
LAS,SNA,IS_FLYING_TO,4323,WN,1/1/2015,09:45,226
LAX,ABQ,IS_FLYING_TO,2077,WN,1/1/2015,09:43,677
MCO,AUS,IS_FLYING_TO,1809,WN,1/1/2015,09:51,994
MCO,MKE,IS_FLYING_TO,1029,WN,1/1/2015,09:45,1066
MDW,ABQ,IS_FLYING_TO,356,WN,1/1/2015,09:45,1121
OAK,BUR,IS_FLYING_TO,163,WN,1/1/2015,09:46,325
ATL,FLL,IS_FLYING_TO,555,WN,1/1/2015,10:03,581
SMF,LAX,IS_FLYING_TO,1060,WN,1/1/2015,09:45,373
HOU,SAT,IS_FLYING_TO,696,WN,1/1/2015,10:41,192
PHX,DTW,IS_FLYING_TO,406,US,1/1/2015,09:49,1671
PHX,BWI,IS_FLYING_TO,520,US,1/1/2015,09:51,1999
LAX,IAD,IS_FLYING_TO,76,AA,1/1/2015,09:46,2288
DFW,EWR,IS_FLYING_TO,320,AA,1/1/2015,10:14,1372
DFW,STL,IS_FLYING_TO,326,AA,1/1/2015,,550
DFW,PHX,IS_FLYING_TO,1132,AA,1/1/2015,,868
DFW,TUS,IS_FLYING_TO,1309,AA,1/1/2015,09:43,813
IAH,MIA,IS_FLYING_TO,1273,AA,1/1/2015,11:20,964
ORD,BOS,IS_FLYING_TO,1551,AA,1/1/2015,09:59,867
LAX,AUS,IS_FLYING_TO,1672,AA,1/1/2015,09:50,1242
SJU,DFW,IS_FLYING_TO,1698,AA,1/1/2015,09:40,2165
LAX,SFO,IS_FLYING_TO,2378,AA,1/1/2015,09:52,337
PDX,LAX,IS_FLYING_TO,568,AS,1/1/2015,09:52,834
SEA,LAS,IS_FLYING_TO,632,AS,1/1/2015,09:47,867
PDX,DCA,IS_FLYING_TO,764,AS,1/1/2015,09:50,2350
SEA,HNL,IS_FLYING_TO,851,AS,1/1/2015,09:50,2677
ORD,PSP,IS_FLYING_TO,2485,AA,1/1/2015,09:56,1652
JFK,FLL,IS_FLYING_TO,1,B6,1/1/2015,10:13,1069
DCA,MCO,IS_FLYING_TO,1223,B6,1/1/2015,10:04,759
ATL,AUS,IS_FLYING_TO,1118,DL,1/1/2015,09:49,813
ATL,BWI,IS_FLYING_TO,2125,DL,1/1/2015,09:45,577
ATL,JFK,IS_FLYING_TO,2352,DL,1/1/2015,09:49,760
SLC,ATL,IS_FLYING_TO,14,DL,1/1/2015,09:57,1590
SLC,LAX,IS_FLYING_TO,1673,DL,1/1/2015,09:52,590
MSP,EWR,IS_FLYING_TO,4535,EV,1/1/2015,09:43,1008
ATL,LEX,IS_FLYING_TO,5470,EV,1/1/2015,09:44,304
LGA,SAV,IS_FLYING_TO,5387,EV,1/1/2015,12:09,722
SFO,OGG,IS_FLYING_TO,41,HA,1/1/2015,10:18,2338
SJC,HNL,IS_FLYING_TO,43,HA,1/1/2015,12:41,2417
DFW,JAN,IS_FLYING_TO,2834,MQ,1/1/2015,,408
ORD,MSP,IS_FLYING_TO,2839,MQ,1/1/2015,09:56,334
FNT,ORD,IS_FLYING_TO,2756,MQ,1/1/2015,09:43,223
PNS,DFW,IS_FLYING_TO,3016,MQ,1/1/2015,09:45,604
BNA,LGA,IS_FLYING_TO,3086,MQ,1/1/2015,09:43,764
CMI,ORD,IS_FLYING_TO,2974,MQ,1/1/2015,09:43,135
DFW,XNA,IS_FLYING_TO,3325,MQ,1/1/2015,,280
LGA,DTW,IS_FLYING_TO,3478,MQ,1/1/2015,09:42,502
DTW,FLL,IS_FLYING_TO,461,NK,1/1/2015,10:14,1127
PDX,SLC,IS_FLYING_TO,3492,OO,1/1/2015,09:58,630
SBN,MSP,IS_FLYING_TO,4693,OO,1/1/2015,09:45,411
SLC,FCA,IS_FLYING_TO,4775,OO,1/1/2015,10:08,531
PHX,SLC,IS_FLYING_TO,6573,OO,1/1/2015,,507
PHX,GJT,IS_FLYING_TO,6588,OO,1/1/2015,09:56,438
SLC,BTM,IS_FLYING_TO,7377,OO,1/1/2015,09:50,358
ATL,LAX,IS_FLYING_TO,1455,DL,1/1/2015,09:50,1947
FLL,LGA,IS_FLYING_TO,1572,B6,1/1/2015,09:54,1076
ATL,GSO,IS_FLYING_TO,4947,EV,1/1/2015,09:49,306
LAX,SEA,IS_FLYING_TO,5608,OO,1/1/2015,09:38,954
ORD,SEA,IS_FLYING_TO,331,UA,1/1/2015,10:11,1721
SFO,ORD,IS_FLYING_TO,1663,UA,1/1/2015,09:46,1846
JFK,SYR,IS_FLYING_TO,116,B6,1/1/2015,09:45,209
ATL,EVV,IS_FLYING_TO,5069,EV,1/1/2015,09:43,350
PHX,ABQ,IS_FLYING_TO,6616,OO,1/1/2015,09:51,328
ATL,XNA,IS_FLYING_TO,5211,EV,1/1/2015,09:44,589
PHX,DFW,IS_FLYING_TO,649,US,1/1/2015,10:33,868
PHX,TUS,IS_FLYING_TO,6598,OO,1/1/2015,09:52,110
PHX,DRO,IS_FLYING_TO,6618,OO,1/1/2015,09:45,351
DEN,JMS,IS_FLYING_TO,5315,OO,1/1/2015,12:13,573
DEN,AUS,IS_FLYING_TO,203,UA,1/1/2015,10:06,775
CLT,EWR,IS_FLYING_TO,803,US,1/1/2015,09:50,529
DEN,PIT,IS_FLYING_TO,648,UA,1/1/2015,10:20,1290
DEN,CLE,IS_FLYING_TO,833,UA,1/1/2015,10:11,1201
DEN,MEM,IS_FLYING_TO,5623,OO,1/1/2015,10:05,872
ATL,MSP,IS_FLYING_TO,833,WN,1/1/2015,09:50,907
BOS,ATL,IS_FLYING_TO,1824,WN,1/1/2015,09:59,946
BUR,SJC,IS_FLYING_TO,659,WN,1/1/2015,09:49,296
BWI,MCO,IS_FLYING_TO,246,WN,1/1/2015,09:56,787
DAY,DEN,IS_FLYING_TO,710,WN,1/1/2015,09:51,1085
DCA,MDW,IS_FLYING_TO,59,WN,1/1/2015,09:50,601
LAX,PHX,IS_FLYING_TO,3492,WN,1/1/2015,14:52,370
MCO,SJU,IS_FLYING_TO,692,WN,1/1/2015,09:51,1189
MDW,MSY,IS_FLYING_TO,963,WN,1/1/2015,09:53,825
ABQ,PHX,IS_FLYING_TO,3450,WN,1/1/2015,10:03,328
ALB,BWI,IS_FLYING_TO,778,WN,1/1/2015,09:50,289
PHX,LAS,IS_FLYING_TO,2366,WN,1/1/2015,09:55,255
PIT,MDW,IS_FLYING_TO,1088,WN,1/1/2015,09:49,402
PNS,BNA,IS_FLYING_TO,523,WN,1/1/2015,09:50,391
SFO,LAS,IS_FLYING_TO,1820,WN,1/1/2015,09:50,414
ORF,MCO,IS_FLYING_TO,1817,WN,1/1/2015,10:25,655
SFO,LAX,IS_FLYING_TO,1067,UA,1/1/2015,09:50,337
DEN,BWI,IS_FLYING_TO,1532,UA,1/1/2015,15:31,1491
RSW,EWR,IS_FLYING_TO,1594,UA,1/1/2015,09:50,1068
PHX,MCO,IS_FLYING_TO,567,US,1/1/2015,10:17,1849
PHX,TPA,IS_FLYING_TO,568,US,1/1/2015,09:54,1788
PHX,MCI,IS_FLYING_TO,590,US,1/1/2015,09:55,1044
SJC,PHX,IS_FLYING_TO,591,US,1/1/2015,10:23,621
DCA,ORD,IS_FLYING_TO,40,AA,1/1/2015,09:55,612
MIA,LGA,IS_FLYING_TO,1694,AA,1/1/2015,10:08,1096
SAT,DFW,IS_FLYING_TO,2286,AA,1/1/2015,,247
ORD,DFW,IS_FLYING_TO,2315,AA,1/1/2015,09:52,802
SEA,SFO,IS_FLYING_TO,318,AS,1/1/2015,09:55,679
PDX,DFW,IS_FLYING_TO,652,AS,1/1/2015,09:55,1616
ANC,OGG,IS_FLYING_TO,824,AS,1/1/2015,09:55,2797
JFK,SJU,IS_FLYING_TO,403,B6,1/1/2015,10:02,1598
MCO,SJU,IS_FLYING_TO,1933,B6,1/1/2015,09:52,1189
SLC,DFW,IS_FLYING_TO,835,DL,1/1/2015,10:19,989
ATL,JAX,IS_FLYING_TO,1258,DL,1/1/2015,09:52,270
IND,DTW,IS_FLYING_TO,2270,DL,1/1/2015,09:50,231
CLL,DFW,IS_FLYING_TO,2556,EV,1/1/2015,,164
DEN,LNK,IS_FLYING_TO,4723,EV,1/1/2015,10:00,423
DEN,LFT,IS_FLYING_TO,4860,EV,1/1/2015,10:06,978
SDF,DTW,IS_FLYING_TO,5484,EV,1/1/2015,09:50,306
DEN,ISN,IS_FLYING_TO,6066,EV,1/1/2015,11:03,576
ORD,DBQ,IS_FLYING_TO,2872,MQ,1/1/2015,09:54,147
ORD,FAR,IS_FLYING_TO,3256,MQ,1/1/2015,09:52,557
ORD,OMA,IS_FLYING_TO,3415,MQ,1/1/2015,09:51,416
SAN,LAX,IS_FLYING_TO,4840,OO,1/1/2015,09:53,109
DEN,MKE,IS_FLYING_TO,5301,OO,1/1/2015,10:22,896
LAX,LAS,IS_FLYING_TO,4609,OO,1/1/2015,09:49,236
DEN,FCA,IS_FLYING_TO,5570,OO,1/1/2015,10:08,752
PHX,ELP,IS_FLYING_TO,6564,OO,1/1/2015,09:47,347
DEN,DCA,IS_FLYING_TO,1556,UA,1/1/2015,10:02,1476
ORD,JFK,IS_FLYING_TO,906,B6,1/1/2015,10:09,740
